ORIG_FID,Width,Length,Orient,Area,Elong,Bed,Topo,Y/N,rf_bedform_pred,xgb_bedform_pred,ens_bedform_pred
96169,23.06941904,892.9667883,138.2603177,12684.72722,38.70781431,0,1,0,0,1,0
96370,216.4298234,966.7667286,39.90684037,148817.8416,4.466883136,0,1,0,1,1,1
96407,57.66556369,218.1245609,13.06241068,9488.604218,3.782579185,0,1,0,0,0,0
96415,102.7397896,929.5765401,27.13320452,73439.71117,9.047872722,0,1,1,1,1,1
96435,320.6073556,588.1392453,48.27336819,134113.7786,1.834453374,0,1,0,0,0,0
96440,88.51828015,730.4513945,46.0990692,54563.26086,8.251983582,0,1,1,1,1,1
96532,331.3145886,1574.381747,39.42684017,326873.1079,4.751924006,0,1,0,1,1,1
96535,239.2732648,1786.634241,51.6698279,300684.312,7.466919646,0,1,1,1,1,1
96598,87.82596806,844.34627,55.13395906,57687.10057,9.613856683,0,1,1,1,1,1
96659,68.76646259,390.7690255,32.43837833,23797.10971,5.682552378,0,1,1,0,1,0
96767,120.0878344,307.5006528,179.5283536,28848.26157,2.560631177,0,1,0,0,0,0
96811,217.3782586,1456.221951,25.85181691,273759.3785,6.699022986,0,1,0,1,1,1
96872,120.8974818,577.9865691,14.87273772,52488.44585,4.780799076,0,1,1,1,1,1
96926,341.3830657,583.986622,89.72674322,107285.1042,1.710649065,0,1,0,0,0,0
97051,104.5791537,1252.813347,9.670830896,104581.4465,11.97957052,0,1,1,1,1,1
97071,82.13281703,655.937813,5.825935041,42830.02686,7.986306043,0,1,1,1,1,1
97073,38.81645923,449.951699,35.26767211,13685.01744,11.59177596,0,1,1,0,1,0
97077,109.8505164,215.5065093,59.39112543,17091.45209,1.961816077,0,1,0,0,0,0
97099,121.564604,1140.905109,39.41146928,114893.1393,9.385175225,0,1,1,1,1,1
97118,120.9095066,163.1788497,108.0962042,13424.41524,1.349594868,0,1,0,0,0,0
97206,157.2291059,592.6648997,29.37421046,71949.70191,3.769435032,0,1,0,1,1,1
97229,148.3257293,730.9979492,44.79005174,92850.08229,4.928328704,0,1,1,1,1,1
97280,133.7625699,227.7653371,168.6806728,21689.9527,1.702758383,0,1,0,0,0,0
97344,210.5867122,601.5255158,5.22669162,73965.64133,2.85642674,0,1,0,1,1,1
97349,72.04051541,664.4934805,51.48716114,34881.02757,9.223885708,0,1,1,1,1,1
97551,53.91776114,299.7212426,36.61858397,11391.15669,5.5588592,0,1,1,0,1,0
97552,26.74387168,515.2210168,3.052012057,9450.572806,19.2650123,0,1,1,0,1,0
97662,260.4577625,628.2132163,16.82136627,110657.0582,2.411958124,0,1,1,1,0,1
97670,195.1058198,402.6418422,70.41275072,43536.28193,2.063710056,0,1,0,0,0,0
97691,63.48713882,220.3214813,52.58004129,10280.48154,3.470332501,0,1,0,0,0,0
97701,136.2045466,1219.18216,47.17875621,124969.2528,8.951112061,0,1,1,1,1,1
97731,74.36833107,392.4680474,32.46317739,16910.70939,5.27735451,0,1,0,0,1,0
97741,151.3447882,740.0100886,26.22426894,75990.1962,4.8895644,0,1,1,1,1,1
97784,119.420237,871.9778989,10.80772269,85632.45907,7.301759907,0,1,1,1,1,1
97850,237.5219346,2174.430555,39.94410231,421431.235,9.154651584,0,1,1,1,1,1
97852,64.81407641,197.4895009,18.41568612,9349.49136,3.047015584,0,1,0,0,0,0
97870,209.4655555,1092.364242,19.03758173,168027.0282,5.215006541,0,1,0,1,1,1
98021,105.1591518,279.2287019,13.25220039,22621.6411,2.655296253,0,1,0,0,0,0
98029,104.0419254,523.4402561,14.06359512,42462.11236,5.031051223,0,1,1,1,1,1
98093,98.97560742,196.2753543,70.91092186,14638.38367,1.983067944,0,1,0,0,0,0
98110,85.55448697,213.9053778,23.32622353,14738.06679,2.500223955,0,1,0,0,0,0
98172,78.49823464,223.325894,19.87603666,11750.60254,2.844979827,0,1,0,0,0,0
98242,64.33986151,440.5648013,47.87982686,23108.46115,6.847462693,0,1,1,1,1,1
98261,219.5108431,514.5645663,32.25141163,74404.97975,2.344141907,0,1,0,0,0,0
98424,166.0046262,509.0199929,90.07716584,48827.89012,3.066300046,0,1,0,0,0,0
98432,47.16779424,289.9662886,26.95726911,10325.83391,6.147548201,0,1,1,0,0,0
98600,117.0963697,303.687254,162.9241733,25749.25626,2.593481375,0,1,0,0,0,0
98651,101.9177748,557.6825274,46.18874787,45888.5484,5.47188681,0,1,1,1,1,1
98707,97.80762673,361.5906536,9.090753649,28095.10785,3.696957647,0,1,0,0,0,0
98718,110.8880586,260.1110254,45.76983619,18321.11923,2.345708174,0,1,1,0,0,0
98736,145.7611833,1566.665756,20.57056683,174675.405,10.74816848,0,1,1,1,1,1
98775,126.2331531,1436.61142,42.11349409,126391.2999,11.380619,0,1,1,1,1,1
98784,75.31948931,374.9198691,58.19276272,23794.1898,4.97772718,0,1,1,0,1,0
98795,94.69609671,243.7555772,54.26670083,16089.36907,2.574082625,0,1,0,0,0,0
98870,74.40137331,238.7771686,21.27340086,12636.01047,3.209311307,0,1,0,0,0,0
98883,185.541386,1098.899462,22.91466522,129976.0186,5.922664941,0,1,0,1,1,1
98908,85.79685787,179.4964722,36.67854705,9948.10724,2.092110092,0,1,0,0,0,0
98910,124.859459,969.5798059,7.168994168,78707.06575,7.765369271,0,1,0,1,1,1
99022,57.51222551,181.1822704,173.3037304,8176.506524,3.150326192,0,1,0,0,0,0
99161,176.6157083,1035.237324,53.55111877,159684.2875,5.861524625,0,1,0,1,1,1
99212,93.1154243,180.2601952,36.99498927,13558.2484,1.935879008,0,1,0,0,0,0
99261,133.41039,727.9901736,20.12101722,73805.87993,5.456772695,0,1,1,1,1,1
99351,181.639879,1273.004618,53.52986197,180003.6792,7.008398293,0,1,1,1,1,1
99436,97.87781131,203.6955832,56.41674389,16105.12829,2.08112115,0,1,0,0,0,0
99460,73.92877888,253.5885347,19.02385099,14563.69351,3.430173453,0,1,1,0,0,0
99639,139.6453365,220.0772235,124.88163,20229.83233,1.575972597,0,1,0,0,0,0
99680,216.1393861,2052.957218,41.58633753,311172.4691,9.498302254,0,1,1,1,1,1
99722,89.68012676,170.4815307,28.99598027,11907.86145,1.900995648,0,1,0,0,0,0
99745,71.7413933,465.0810373,22.71629638,29206.02673,6.482743308,0,1,1,1,1,1
99759,128.8390847,1163.14131,23.25626644,132745.533,9.027860704,0,1,1,1,1,1
99865,173.9100192,1528.6596,38.48051417,181095.7847,8.789945555,0,1,1,1,1,1
99927,100.2092459,991.5440389,48.31048324,78824.16861,9.89473606,0,1,1,1,1,1
99999,181.6683353,1055.527802,22.47961006,154436.2756,5.810191415,0,1,1,1,1,1
100032,160.1159731,902.8153175,54.38572413,118165.9986,5.638508762,0,1,1,1,1,1
100079,80.9681513,339.6892321,8.392377556,21992.23018,4.195343807,0,1,1,0,0,0
100084,105.1491463,209.2628215,86.92203358,15903.07428,1.990152359,0,1,0,0,0,0
100136,77.25436304,300.504199,47.06666994,20250.78519,3.8898023,0,1,1,0,0,0
100210,132.6625997,552.972728,6.868733543,53922.47263,4.168263922,0,1,1,1,0,1
100265,439.9920904,1287.467449,54.71768948,304388.0993,2.926114984,0,1,0,1,1,1
100287,80.77146642,239.196079,44.43363755,16252.18325,2.961393294,0,1,1,0,0,0
100332,185.707945,749.3066494,17.40101635,102008.6553,4.034865872,0,1,0,1,1,1
100420,68.0117672,591.9101345,79.67020292,31297.20065,8.703054764,0,1,0,1,1,1
100432,95.06353551,249.4070776,9.873706222,16830.49589,2.62358302,0,1,0,0,0,0
100749,92.31309141,141.2610258,51.84664438,9339.815269,1.530238276,0,1,0,0,0,0
100765,86.90702789,361.5568528,18.38791941,24682.77837,4.160271748,0,1,1,1,0,0
100823,135.9179312,458.677814,177.7719488,49002.61093,3.374667419,0,1,0,1,0,1
100847,313.5304686,2589.758632,34.823772,479851.3982,8.259990311,0,1,0,1,1,1
100863,398.1062535,2208.733105,27.28605251,565808.3375,5.548099497,0,1,0,1,1,1
100906,83.6356907,146.087844,141.2334801,8222.84674,1.746716536,0,1,0,0,0,0
100919,45.62524308,577.6012861,3.554351187,21172.11233,12.65968677,0,1,0,1,1,1
100926,187.0869786,328.5636808,121.0486568,45931.47331,1.756208173,0,1,0,0,0,0
100957,82.17413568,182.1199339,66.8904027,11236.21756,2.216268324,0,1,0,0,0,0
100963,175.0762486,349.1660643,39.54993682,45541.07704,1.994365695,0,1,0,0,0,0
101174,145.1665547,2017.581422,37.22093437,247974.2696,13.8983902,0,1,1,1,1,1
101192,79.4180144,297.3280896,34.16323159,19182.70957,3.74383686,0,1,1,0,0,0
101213,120.9602484,430.9766576,60.29938238,43206.39456,3.562961083,0,1,1,1,0,1
101281,88.54564413,357.7657123,127.847166,20850.94812,4.040466539,0,1,0,0,0,0
101287,210.0618503,512.0216469,50.38565686,82009.71342,2.43748042,0,1,0,1,0,1
101414,71.59605998,168.7246706,115.3805941,8846.229923,2.356619493,0,1,0,0,0,0
101487,90.08973969,463.3875913,11.36475293,24057.03765,5.14362227,0,1,0,0,1,0
101499,92.11172778,149.2786466,15.29223352,10524.29596,1.620625844,0,1,0,0,0,0
101666,67.40706904,193.01526,73.35117935,8763.014839,2.863427572,0,1,0,0,0,0
101703,118.3998274,198.4492077,131.0893258,17648.50988,1.676093725,0,1,0,0,0,0
101735,177.4542726,466.1028674,19.8206708,57637.07892,2.626608312,0,1,0,0,0,0
101837,81.26676761,484.3815088,9.324280811,29945.42257,5.960388521,0,1,1,1,1,1
101842,48.04259323,333.4478414,37.79586434,11423.29374,6.940671163,0,1,1,0,1,0
101846,73.57928996,1095.75277,14.88710392,63083.53443,14.8921357,0,1,1,1,1,1
101914,75.06422252,207.9530458,7.858717662,10903.60042,2.770335038,0,1,0,0,0,0
101982,118.853549,1044.843798,20.78487417,88866.05073,8.791018922,0,1,1,1,1,1
102001,101.8087363,1859.294483,33.3651878,147434.5052,18.26262215,0,1,1,1,1,1
102066,318.7675811,2350.390042,40.90224252,427427.4531,7.373365992,0,1,1,1,1,1
102111,141.872676,1451.279231,39.73181693,152776.0243,10.22944849,0,1,1,1,1,1
102143,71.00211251,981.6298473,36.99929918,57892.38523,13.82536114,0,1,1,1,1,1
102203,125.8784912,382.6730645,110.7754102,36443.98831,3.040019473,0,1,0,0,0,0
102317,80.7788639,579.6463139,40.04303144,36950.19589,7.175717581,0,1,1,1,1,1
102367,99.27094902,309.6328209,112.6332373,25502.61466,3.119067804,0,1,0,0,0,0
102369,119.9259959,324.6341139,50.07283396,24686.51214,2.706953664,0,1,1,0,0,0
102384,88.48137312,293.3227609,11.11042338,17625.38243,3.315079214,0,1,1,0,0,0
102416,249.5046164,373.2109963,33.54303639,63581.22407,1.49580798,0,1,0,0,0,0
102557,69.68405979,237.9753742,37.84767055,13126.01928,3.41506185,0,1,1,0,0,0
102596,91.91714336,686.7943442,49.81309815,55431.36563,7.471885212,0,1,1,1,1,1
102677,61.74535309,188.7855963,27.77714833,9151.486858,3.057486706,0,1,0,0,0,0
102683,92.5783406,203.1032505,133.5910584,14317.10971,2.193852787,0,1,0,0,0,0
102698,187.9429461,248.1365195,57.16367308,26581.56866,1.320275779,0,1,0,0,0,0
102720,333.3669726,3366.932051,37.59385615,753640.4361,10.09977691,0,1,1,1,1,1
102899,78.30894329,149.7497654,145.6489667,10017.62207,1.91229455,0,1,0,0,0,0
102944,125.9375933,689.0744734,46.02420398,70432.42223,5.471555041,0,1,1,1,1,1
103086,83.44570878,302.8799957,154.0387218,19669.52854,3.629665325,0,1,0,0,0,0
103092,109.5120893,253.4706771,9.744773053,18139.33966,2.314545167,0,1,0,0,0,0
103097,122.9859474,230.601261,15.69989329,20150.91743,1.875021219,0,1,0,0,0,0
103128,247.883866,651.8688206,15.22803226,87636.82833,2.629734767,0,1,0,1,0,1
103219,134.1986068,345.3735956,11.37884633,40199.74048,2.573600455,0,1,0,0,0,0
103267,93.32710962,216.6280715,2.044025673,15682.85096,2.321169833,0,1,0,0,0,0
103327,58.56830632,445.8175851,47.83709311,21431.0246,7.611925512,0,1,1,1,1,1
103463,146.4896869,372.0950074,17.08634454,41910.32125,2.540076475,0,1,0,0,0,0
103604,160.6388202,1653.092685,41.00363214,211946.8227,10.2907422,0,1,1,1,1,1
103612,110.4487224,348.7942401,25.10331005,29030.13098,3.15797442,0,1,0,0,0,0
103616,90.80172039,233.9050634,21.23903614,13331.40259,2.575998146,0,1,0,0,0,0
103623,124.8346083,210.4940901,71.46039801,18128.16656,1.686183768,0,1,0,0,0,0
103683,102.5200488,153.0890947,14.97831571,11513.65299,1.493260065,0,1,0,0,0,0
103715,116.5820844,1129.076583,23.93337565,104901.8086,9.684820693,0,1,1,1,1,1
103730,91.09168154,163.2171712,31.67245196,9861.588504,1.791790079,0,1,0,0,0,0
103760,140.9362017,856.7611604,57.29406206,90696.15833,6.079070886,0,1,1,1,1,1
103771,90.91461944,229.9968959,119.2810881,15951.69431,2.529812007,0,1,0,0,0,0
103862,116.8111168,412.7901746,139.4089969,37925.23067,3.533826111,0,1,0,1,0,1
103946,89.09974847,270.8946921,17.41974835,19161.47326,3.040353051,0,1,1,0,0,0
104029,170.3123809,634.7967218,44.04816766,80697.05913,3.727249413,0,1,1,1,1,1
104061,39.86703133,239.5954479,49.85449128,8147.1949,6.00986429,0,1,1,0,0,0
104138,179.5690777,1816.634177,7.038436648,259746.3056,10.11663144,0,1,1,1,1,1
104162,124.6046771,321.4308423,45.60068655,23074.47467,2.579604954,0,1,0,0,0,0
104411,291.4649943,1842.511562,28.79840606,379017.4201,6.321553524,0,1,0,1,1,1
104486,129.9001855,161.4959358,169.1655735,14225.0169,1.243230987,0,1,0,0,0,0
104617,96.61861015,263.8936952,49.89686458,19594.68784,2.731292603,0,1,1,0,0,0
104672,176.8728187,611.0941209,66.55923031,64132.15191,3.454991703,0,1,1,1,0,1
104769,196.587031,384.6505193,31.33639906,49591.4657,1.956642396,0,1,0,0,0,0
104971,138.3635917,217.8485586,55.66288692,17533.62764,1.574464467,0,1,0,0,0,0
105061,89.99287142,541.9122286,10.68867602,27526.91971,6.021723943,0,1,0,1,1,1
105071,216.0183555,312.9209899,18.61259151,47021.38689,1.448585187,0,1,0,0,0,0
105185,128.6323214,639.7560352,51.5252158,58684.26925,4.97352476,0,1,1,1,1,1
105186,354.8861871,2973.967182,48.71267224,671449.8099,8.380058987,0,1,1,1,1,1
105200,89.68033617,478.2352128,53.49364908,30003.04794,5.332665256,0,1,1,1,1,1
105260,476.2317995,1255.295018,45.17639995,342015.0229,2.635890799,0,1,0,1,0,1
105328,107.4453814,257.6143706,62.4159681,20763.7135,2.397630938,0,1,0,0,0,0
105415,134.2764733,519.6220888,17.48786794,48955.03741,3.869792498,0,1,1,1,0,1
105524,109.7198635,444.2714685,46.26704699,36416.42665,4.049143467,0,1,1,1,0,1
105565,287.7654964,623.7571296,84.65113567,105211.9808,2.167588323,0,1,0,0,0,0
105680,52.0665331,225.1783292,18.79294849,9040.728905,4.324818954,0,1,0,0,0,0
105725,146.5398515,344.1479467,172.8616741,35851.03267,2.348493896,0,1,0,0,0,0
105817,84.95561859,599.2769929,73.05961678,34132.79938,7.054000698,0,1,0,1,1,1
105902,79.42547479,393.7455451,18.23291028,25394.1503,4.957421359,0,1,1,1,1,0
105916,67.81964606,220.9434534,84.55742604,10288.79346,3.257809001,0,1,0,0,0,0
105963,143.207957,587.2756171,57.97254632,64958.07991,4.100858845,0,1,1,1,1,1
105965,99.06477435,391.7563566,10.51258953,32158.41669,3.954547509,0,1,1,1,0,0
106133,60.9782831,263.2682134,28.06326055,13169.09221,4.317409413,0,1,0,0,0,0
106316,66.1670897,158.1316266,45.53024591,8897.184747,2.38988336,0,1,0,0,0,0
106478,101.74758,249.948715,19.95017251,20430.47976,2.456556855,0,1,0,0,0,0
106481,121.4343067,183.625335,124.2125808,14084.5958,1.51213722,0,1,0,0,0,0
106489,170.0733175,453.4021657,24.60699883,49064.69319,2.665921806,0,1,0,0,0,0
106607,113.0926048,242.9206943,25.20943555,17954.37255,2.147980363,0,1,0,0,0,0
106678,90.94275391,274.0566801,84.91143058,14445.38787,3.013507601,0,1,0,0,0,0
106685,79.7491387,154.2734981,21.42734945,8665.127647,1.934484819,0,1,0,0,0,0
106705,97.12281108,171.8937912,21.34081033,10324.85468,1.769860132,0,1,0,0,0,0
106743,93.99814593,394.7963856,33.60469113,28414.20228,4.200044391,0,1,0,1,0,0
106787,70.54197755,194.7129559,42.19962129,10139.47496,2.760242378,0,1,1,0,0,0
106945,76.28789716,147.1861241,73.2660917,8149.098557,1.929350914,0,1,0,0,0,0
107019,88.71547575,154.995776,112.6693492,10338.36657,1.747110914,0,1,0,0,0,0
107027,267.2462116,1320.104502,26.70979357,273865.9047,4.939656558,0,1,1,1,1,1
107128,107.7156889,2288.45457,43.69755551,205557.7378,21.24532268,0,1,1,1,1,1
107130,133.8304432,297.2242376,55.4876764,27202.80569,2.220901541,0,1,0,0,0,0
107149,244.4309354,3240.816141,39.81284827,573126.8079,13.25861694,0,1,0,1,1,1
107181,95.06685364,533.4507767,47.52028081,39146.30503,5.61132252,0,1,1,1,1,1
107327,75.7685481,185.0221266,39.41341301,8248.233469,2.441938393,0,1,0,0,0,0
107344,70.88821703,724.4881908,26.25074716,38435.27343,10.22014971,0,1,1,1,1,1
107414,196.6164195,1593.007276,51.06285133,247506.2356,8.102107037,0,1,1,1,1,1
107443,102.0935781,154.9489009,45.54030785,10463.55262,1.517714471,0,1,0,0,0,0
107477,218.5477154,1352.867761,34.10201229,181692.8182,6.190262657,0,1,0,1,1,1
107569,252.4665824,483.0905093,93.90532602,62277.69454,1.913482984,0,1,0,0,0,0
107767,157.4390337,954.9083211,39.31481527,109110.0381,6.06525776,0,1,0,1,1,1
107848,119.2309463,347.8644127,54.60465207,22606.01363,2.91756816,0,1,0,0,0,0
107851,81.55063032,325.5217733,179.2024193,16229.90083,3.99165245,0,1,0,0,0,0
107860,85.29756124,624.6126382,13.27601499,45879.72979,7.322749082,0,1,1,1,1,1
108098,61.37800023,269.0545089,84.87879292,13782.94565,4.383565902,0,1,0,0,0,0
108258,102.8786401,528.9703418,54.25963946,43862.46771,5.141692595,0,1,1,1,1,1
108315,136.8490628,722.6747151,48.78668884,73724.31843,5.28081596,0,1,1,1,1,1
108325,241.8233498,2318.92298,38.52136865,474875.0713,9.589326183,0,1,1,1,1,1
108376,210.86544,1332.102062,14.37627843,239760.9389,6.31730862,0,1,1,1,1,1
108396,119.2770824,1641.410482,27.18604322,143132.9217,13.76132321,0,1,1,1,1,1
108447,105.9467715,1114.35609,8.903449859,102510.7953,10.51807502,0,1,1,1,1,1
108644,36.99755264,709.0009493,61.2315463,16998.56423,19.16345538,0,1,0,0,1,0
108646,61.76188689,495.0838313,157.6828135,22103.86072,8.016008841,0,1,0,1,1,1
108794,124.8826893,203.0599361,154.9247106,17350.65607,1.626005472,0,1,0,0,0,0
108998,83.51098243,227.8977051,55.43284305,14329.66893,2.728954905,0,1,0,0,0,0
109142,221.6314903,607.4420073,51.55705416,94792.9787,2.740774818,0,1,0,1,0,1
109184,190.4156997,292.984135,127.7884547,42472.83067,1.53865535,0,1,0,0,0,0
109237,98.65629616,152.4985072,168.5063621,10728.93836,1.545755447,0,1,0,0,0,0
109261,103.8822837,659.0442281,38.01378151,54949.19307,6.344144593,0,1,1,1,1,1
109359,84.43118371,377.2963132,36.64317656,24922.6801,4.468684397,0,1,1,0,0,0
109472,75.65195159,222.885458,44.13690754,11024.0933,2.946195746,0,1,0,0,0,0
109527,64.88384989,174.9581852,26.32091157,8233.472086,2.6964828,0,1,0,0,0,0
109530,62.67712103,213.1083574,38.96414421,9131.708389,3.400098057,0,1,0,0,0,0
109577,189.397509,1579.287352,40.27593519,229551.771,8.338480058,0,1,1,1,1,1
109588,236.5701221,523.023927,86.38018301,63029.31921,2.210862143,0,1,0,0,0,0
109703,115.5294273,346.1648193,32.05911371,29031.46184,2.99633459,0,1,0,0,0,0
109782,256.8469605,815.1254021,63.39726099,139705.0032,3.173583991,0,1,1,1,1,1
109820,220.4824945,1560.022577,27.40750704,299907.3116,7.075494045,0,1,1,1,1,1
109903,69.28883096,711.0256023,138.2529456,26383.02095,10.26176358,0,1,0,1,1,1
109933,78.91926499,257.8939762,32.59988725,12675.03579,3.267820301,0,1,0,0,0,0
109989,134.5259218,1370.934312,36.6316592,162815.6082,10.19085611,0,1,1,1,1,1
110028,94.83079621,146.8155393,65.40389169,9376.505247,1.548184189,0,1,0,0,0,0
110034,81.72789385,338.7001379,13.5459421,22072.77603,4.144241604,0,1,1,0,0,0
110043,395.360722,1515.161595,62.09377488,352509.9626,3.832352358,0,1,0,1,1,1
110089,282.0960456,1672.206791,45.26603581,335885.2624,5.927792386,0,1,0,1,1,1
110106,103.4161523,170.1972532,158.1060418,13473.36781,1.645751166,0,1,0,0,0,0
110240,169.9117479,321.7756264,39.00448365,38682.54459,1.89378092,0,1,0,0,0,0
110250,128.4949972,329.9358009,36.2502137,32066.3704,2.567693747,0,1,0,0,0,0
110281,133.9877264,1168.291217,49.47400284,115074.8367,8.719389819,0,1,0,1,1,1
110285,92.63204943,267.6319688,35.50343416,17146.35645,2.889194079,0,1,0,0,0,0
110286,229.7428252,717.3280793,7.599045317,112139.0629,3.122308949,0,1,0,1,1,1
110299,141.866187,228.761267,35.18618552,22853.40483,1.612514383,0,1,0,0,0,0
110532,220.5851122,1815.520087,49.14723137,273291.7164,8.230474254,0,1,0,1,1,1
110560,242.2708428,290.1189371,14.8027362,45046.15423,1.197498361,0,1,0,0,0,0
110570,225.1619129,1495.029929,56.43823049,261069.6172,6.63979938,0,1,0,1,1,1
110701,262.5817872,1441.936048,19.98582503,297476.2483,5.491378754,0,1,1,1,1,1
110756,314.1292096,1532.779589,4.319032981,299079.6725,4.879455785,0,1,0,1,1,1
110861,89.1801256,371.8949616,31.96592775,26108.57554,4.170155167,0,1,0,1,0,0
111030,92.48150749,156.1380153,172.6204261,10655.50358,1.688316071,0,1,0,0,0,0
111091,44.09356134,321.7815475,26.57967074,10411.40875,7.297699203,0,1,1,0,1,0
111100,54.73149298,340.4618966,33.61449444,11368.08831,6.220584861,0,1,0,0,1,0
111143,77.41853249,222.7730767,120.4893713,11639.45688,2.877516139,0,1,0,0,0,0
111212,102.0462446,146.200822,88.85982365,10549.29068,1.43269184,0,1,0,0,0,0
111282,88.00955236,359.7934577,48.14669012,22952.23884,4.088118256,0,1,1,1,0,0
111315,107.4035112,162.7156141,108.3852542,13228.03124,1.514993433,0,1,0,0,0,0
111334,263.8511511,602.4878284,40.52352997,102427.0119,2.283438317,0,1,0,0,0,0
111376,81.71973184,199.2875554,176.8493556,12486.78373,2.438671186,0,1,0,0,0,0
111408,65.27723452,262.100731,41.13692415,12330.64632,4.015193549,0,1,1,0,0,0
111454,73.54088138,277.7272603,48.18188469,15641.65225,3.776501656,0,1,0,0,0,0
111496,93.66594578,203.7598367,18.62060635,15614.61934,2.175388664,0,1,0,0,0,0
111520,100.3105488,183.180828,112.8082585,14633.06595,1.826137232,0,1,0,0,0,0
111552,103.5890025,224.0179318,39.98961483,16390.69311,2.162564814,0,1,0,0,0,0
111581,102.6034941,239.9291804,12.1456402,20773.93468,2.338411401,0,1,0,0,0,0
111602,83.59011945,292.2121017,26.70052218,19086.07116,3.495773228,0,1,0,0,0,0
111626,107.1712939,931.7521394,49.95873642,66298.97734,8.694045815,0,1,1,1,1,1
111642,103.6972999,213.9706368,135.6762208,15388.84575,2.063415701,0,1,0,0,0,0
111714,79.1456802,222.981437,28.66256852,13785.09273,2.817354484,0,1,0,0,0,0
111787,416.6970164,2227.68484,42.97708648,655747.7991,5.346054213,0,1,0,1,1,1
111801,125.9537118,299.3506049,88.85675626,32340.8078,2.376671562,0,1,0,0,0,0
111856,250.0549771,1382.462289,62.66425348,248224.4794,5.528633362,0,1,0,1,1,1
111869,118.9052941,297.3220632,22.96379068,23451.12075,2.500494747,0,1,0,0,0,0
112021,136.4204583,1193.749617,51.05968408,119243.1761,8.750517566,0,1,1,1,1,1
